transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
3058,06/11/2023,07:36:16,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3059,06/06/2023,13:30:10,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3060,06/08/2023,17:14:30,4,2,Utrecht,3.5,Tea,Herbal tea
3061,06/08/2023,09:55:35,1,2,Utrecht,3.0,Tea,Black tea
3062,06/10/2023,10:55:19,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
3063,06/10/2023,12:50:00,5,1,Alkmaar,2.0,Coffee,Black coffee
3064,06/09/2023,19:40:21,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3065,06/08/2023,14:25:18,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3066,06/09/2023,06:02:42,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3067,06/06/2023,12:23:16,,2,Utrecht,4.25,Coffee,Syrup coffee
3068,06/06/2023,09:10:38,2,2,Utrecht,4.25,Coffee,Syrup coffee
3069,06/05/2023,19:37:58,1,2,Utrecht,3.25,Tea,Chai tea
3070,06/07/2023,16:56:46,2,3,Eindhoven,3.5,Bakery,Pie
3071,06/06/2023,15:36:25,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3072,06/07/2023,09:48:04,1,3,Eindhoven,3.0,Tea,Black tea
3073,06/10/2023,08:52:34,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3074,06/09/2023,16:28:26,1,2,Utrecht,3.0,Bakery,Scone
3075,06/08/2023,10:21:21,4,2,Utrecht,3.75,Bakery,Sandwich
3076,06/08/2023,11:06:28,6,1,Alkmaar,3.75,Bakery,Sandwich
3077,06/08/2023,09:22:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3078,06/07/2023,06:12:35,,1,Alkmaar,4.5,Chocolate,Hot chocolate
3079,06/10/2023,17:40:29,2,2,Utrecht,3.75,Bakery,Sandwich
3080,06/09/2023,14:05:19,1,1,Alkmaar,3.75,Bakery,Sandwich
3081,06/10/2023,19:52:46,4,3,Eindhoven,3.75,Bakery,Sandwich
3082,06/06/2023,06:01:40,1,2,Utrecht,3.5,Tea,Herbal tea
3083,06/08/2023,12:59:03,1,2,Utrecht,3.0,Tea,Black tea
3084,06/05/2023,09:54:23,2,2,Utrecht,3.0,Tea,Black tea
3085,06/06/2023,10:33:08,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3086,06/05/2023,12:14:27,1,2,Utrecht,3.5,Bakery,Pie
3087,06/07/2023,10:49:05,2,1,Alkmaar,3.25,Tea,Chai tea
3088,06/07/2023,13:52:17,1,2,Utrecht,3.5,Coffee,Milk coffee
3089,06/08/2023,07:28:57,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3090,06/06/2023,19:21:49,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3091,06/10/2023,09:25:18,2,3,Eindhoven,3.5,Coffee,Milk coffee
3092,06/11/2023,19:36:00,,3,Eindhoven,4.5,Chocolate,Hot chocolate
3093,06/10/2023,13:43:11,2,3,Eindhoven,3.5,Tea,Herbal tea
3094,06/11/2023,16:03:41,1,2,Utrecht,4.25,Coffee,Syrup coffee
3095,06/07/2023,15:14:41,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3096,06/11/2023,16:31:50,1,2,Utrecht,3.0,Bakery,Scone
3097,06/10/2023,12:58:17,1,1,Alkmaar,3.0,Tea,Black tea
3098,06/09/2023,11:48:13,1,2,Utrecht,3.75,Bakery,Sandwich
3099,06/10/2023,08:43:16,3,1,Alkmaar,2.0,Coffee,Black coffee
3100,06/08/2023,14:28:12,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3101,06/09/2023,11:28:43,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3102,06/10/2023,17:42:04,1,2,Utrecht,3.5,Bakery,Pie
3103,06/07/2023,18:59:50,6,2,Utrecht,3.5,Coffee,Milk coffee
3104,06/06/2023,12:47:14,2,1,Alkmaar,3.25,Tea,Chai tea
3105,06/06/2023,09:07:33,2,1,Alkmaar,3.0,Bakery,Scone
3106,06/05/2023,13:35:26,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3107,06/10/2023,17:53:33,1,2,Utrecht,4.25,Coffee,Syrup coffee
3108,06/09/2023,14:26:16,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
3109,06/06/2023,13:21:26,1,2,Utrecht,3.15,Tea,Green tea
3110,06/05/2023,16:18:01,1,3,Eindhoven,3.15,Tea,Green tea
3111,06/11/2023,08:02:43,2,3,Eindhoven,3.0,Bakery,Scone
3112,06/08/2023,16:35:18,2,2,Utrecht,3.15,Tea,Green tea
3113,06/11/2023,16:41:00,1,2,Utrecht,3.15,Tea,Green tea
3114,06/07/2023,11:48:54,4,3,Eindhoven,3.0,Bakery,Scone
3115,06/10/2023,12:05:41,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3116,06/11/2023,08:17:13,3,3,Eindhoven,3.5,Tea,Herbal tea
3117,06/08/2023,12:21:41,1,3,Eindhoven,4.25,Coffee,Syrup coffee
3118,06/07/2023,10:59:33,2,1,Alkmaar,3.75,Bakery,Sandwich
3119,06/09/2023,12:25:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3120,06/10/2023,16:52:31,1,2,Utrecht,4.25,Coffee,Syrup coffee
3121,06/05/2023,10:34:56,5,3,Eindhoven,3.0,Bakery,Scone
3122,06/06/2023,16:39:32,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3123,06/07/2023,19:19:31,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
3124,06/06/2023,10:00:37,2,3,Eindhoven,3.5,Coffee,Milk coffee
3125,06/09/2023,11:50:04,3,2,Utrecht,3.0,Bakery,Scone
3126,06/06/2023,19:57:06,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3127,06/11/2023,15:14:46,1,3,Eindhoven,3.5,Coffee,Milk coffee
3128,06/08/2023,16:21:47,4,1,Alkmaar,3.75,Bakery,Sandwich
3129,06/09/2023,15:16:15,1,1,Alkmaar,2.0,Coffee,Black coffee
3130,06/09/2023,09:56:56,2,2,Utrecht,2.0,Coffee,Black coffee
3131,06/10/2023,09:03:18,2,2,Utrecht,2.0,Coffee,Black coffee
3132,06/07/2023,14:58:39,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
3133,06/05/2023,11:25:42,1,2,Utrecht,3.5,Tea,Herbal tea
3134,06/10/2023,10:52:06,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3135,06/08/2023,10:06:49,2,2,Utrecht,3.5,Tea,Herbal tea
3136,06/06/2023,08:49:14,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3137,06/09/2023,10:06:39,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3138,06/10/2023,09:08:48,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3139,06/08/2023,11:41:36,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3140,06/08/2023,10:11:14,2,2,Utrecht,3.0,Tea,Black tea
3141,06/09/2023,10:20:08,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
3142,06/06/2023,19:09:46,1,2,Utrecht,2.0,Coffee,Black coffee
3143,06/07/2023,18:33:41,2,1,Alkmaar,3.75,Bakery,Sandwich
3144,06/10/2023,10:14:58,1,2,Utrecht,3.5,Tea,Herbal tea
3145,06/08/2023,13:16:00,2,2,Utrecht,3.0,Bakery,Scone
3146,06/07/2023,16:47:29,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3147,06/05/2023,17:06:37,,2,Utrecht,3.0,Tea,Black tea
3148,06/07/2023,12:52:30,2,3,Eindhoven,3.15,Tea,Green tea
3149,06/08/2023,11:35:13,1,3,Eindhoven,3.5,Coffee,Milk coffee
3150,06/09/2023,07:40:53,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3151,06/08/2023,18:46:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3152,06/11/2023,09:45:03,4,3,Eindhoven,3.25,Tea,Chai tea
3153,06/07/2023,11:41:09,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3154,06/07/2023,10:53:25,2,3,Eindhoven,3.5,Tea,Herbal tea
3155,06/11/2023,17:52:41,6,2,Utrecht,4.5,Chocolate,Hot chocolate
3156,06/10/2023,17:46:55,6,2,Utrecht,4.5,Chocolate,Hot chocolate
3157,06/07/2023,16:10:45,1,1,Alkmaar,3.0,Tea,Black tea
3158,06/06/2023,13:41:17,2,2,Utrecht,3.0,Bakery,Scone
3159,06/10/2023,12:19:29,1,1,Alkmaar,3.0,Bakery,Scone
3160,06/10/2023,11:25:59,1,3,Eindhoven,3.15,Tea,Green tea
3161,06/07/2023,08:39:22,3,2,Utrecht,3.5,Bakery,Pie
3162,06/10/2023,15:09:31,2,2,Utrecht,3.5,Coffee,Milk coffee
3163,06/09/2023,19:13:57,1,1,Alkmaar,3.75,Bakery,Sandwich
3164,06/10/2023,14:30:20,2,1,Alkmaar,3.75,Bakery,Sandwich
3165,06/08/2023,10:16:28,2,2,Utrecht,3.5,Bakery,Pie
3166,06/09/2023,18:48:12,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3167,06/06/2023,11:28:42,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3168,06/09/2023,07:31:16,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3169,06/10/2023,10:37:27,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3170,06/10/2023,11:08:07,2,2,Utrecht,3.0,Bakery,Scone
3171,06/07/2023,10:59:51,3,3,Eindhoven,3.25,Tea,Chai tea
3172,06/06/2023,10:55:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3173,06/11/2023,14:44:32,3,1,Alkmaar,3.0,Bakery,Scone
3174,06/09/2023,17:00:47,2,1,Alkmaar,3.5,Tea,Herbal tea
3175,06/10/2023,13:06:08,1,,Alkmaar,4.5,Chocolate,Hot chocolate
3176,06/10/2023,16:02:00,2,2,Utrecht,3.15,Tea,Green tea
3177,06/10/2023,15:34:00,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
3178,06/08/2023,08:28:52,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3179,06/08/2023,08:13:00,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3180,06/09/2023,09:49:14,2,1,Alkmaar,3.15,Tea,Green tea
3181,06/10/2023,06:01:33,1,3,Eindhoven,3.0,Bakery,Scone
3182,06/10/2023,10:56:15,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3183,06/11/2023,19:04:04,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3184,06/11/2023,16:56:10,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3185,06/08/2023,16:50:53,4,1,Alkmaar,3.5,Bakery,Pie
3186,06/06/2023,10:46:41,6,1,Alkmaar,3.75,Bakery,Sandwich
3187,06/05/2023,06:35:31,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
3188,06/10/2023,08:11:44,,2,Utrecht,3.0,Bakery,Scone
3189,06/07/2023,12:26:08,2,1,Alkmaar,3.15,Tea,Green tea
3190,06/05/2023,14:34:48,2,1,Alkmaar,3.75,Bakery,Sandwich
3191,06/10/2023,08:54:16,1,3,Eindhoven,3.15,Tea,Green tea
3192,06/08/2023,08:51:00,1,2,Utrecht,3.0,Bakery,Scone
3193,06/09/2023,08:21:54,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3194,06/11/2023,11:38:24,,2,Utrecht,4.5,Chocolate,Hot chocolate
3195,06/10/2023,06:42:51,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3196,06/09/2023,08:03:29,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3197,06/07/2023,14:06:37,1,1,Alkmaar,3.5,Tea,Herbal tea
3198,06/11/2023,12:16:34,5,2,Utrecht,3.0,Bakery,Scone
3199,06/06/2023,16:39:45,1,3,Eindhoven,3.25,Tea,Chai tea
3200,06/07/2023,11:56:59,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
3201,06/08/2023,16:45:04,4,1,Alkmaar,3.5,Bakery,Pie
3202,06/09/2023,09:54:35,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3203,06/05/2023,13:40:14,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3204,06/10/2023,18:40:16,1,2,Utrecht,4.25,Coffee,Syrup coffee
3205,06/05/2023,06:42:00,6,2,Utrecht,3.5,Tea,Herbal tea
3206,06/08/2023,15:26:06,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3207,06/09/2023,07:18:35,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
3208,06/08/2023,16:58:16,1,2,Utrecht,3.5,Bakery,Pie
3209,06/05/2023,08:50:24,2,3,Eindhoven,3.5,Tea,Herbal tea
3210,06/11/2023,12:21:42,2,1,Alkmaar,3.0,Bakery,Scone
3211,06/07/2023,15:42:20,3,3,Eindhoven,3.0,Tea,Black tea
3212,06/08/2023,12:42:45,2,3,Eindhoven,3.5,Tea,Herbal tea
3213,06/11/2023,12:34:59,1,1,Alkmaar,3.0,Tea,Black tea
3214,06/10/2023,08:37:34,1,1,Alkmaar,3.5,Bakery,Pie
3215,06/05/2023,13:41:51,6,1,Alkmaar,6.3,Coffee,Organic blended coffee
3216,06/11/2023,17:13:15,2,2,Utrecht,3.5,Bakery,Pie
3217,06/10/2023,08:58:55,2,3,Eindhoven,4.25,Coffee,Syrup coffee
3218,06/11/2023,12:52:23,2,2,Utrecht,6.3,Coffee,Organic blended coffee
3219,06/10/2023,17:13:10,1,1,Alkmaar,3.25,Tea,Chai tea
3220,06/10/2023,12:41:11,1,1,Alkmaar,3.5,Bakery,Pie
3221,06/09/2023,12:58:36,1,2,Utrecht,3.75,Bakery,Sandwich
3222,06/06/2023,16:30:00,1,2,Utrecht,3.0,Bakery,Scone
3223,06/05/2023,07:43:22,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3224,06/09/2023,16:11:56,5,2,Utrecht,4.5,Chocolate,Hot chocolate
3225,06/09/2023,06:01:54,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3226,06/08/2023,19:16:35,2,2,Utrecht,3.15,Tea,Green tea
3227,06/08/2023,11:19:51,1,1,Alkmaar,3.5,Bakery,Pie
3228,06/10/2023,19:33:44,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3229,06/08/2023,18:35:56,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3230,06/11/2023,10:06:03,2,2,Utrecht,3.0,Bakery,Scone
3231,06/07/2023,17:19:03,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3232,06/11/2023,06:07:51,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3233,06/10/2023,10:19:56,6,3,Eindhoven,4.5,Chocolate,Hot chocolate
3234,06/10/2023,17:58:04,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3235,06/09/2023,09:00:43,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3236,06/06/2023,14:11:06,1,1,Alkmaar,3.0,Bakery,Scone
3237,06/08/2023,09:04:59,1,1,Alkmaar,3.0,Tea,Black tea
3238,06/07/2023,08:15:58,1,3,Eindhoven,3.5,Bakery,Pie
3239,06/10/2023,11:52:13,4,2,Utrecht,3.75,Bakery,Sandwich
3240,06/08/2023,09:05:19,1,2,Utrecht,3.0,Tea,Black tea
3241,06/09/2023,08:08:03,2,3,Eindhoven,3.0,Tea,Black tea
3242,06/06/2023,08:15:21,6,1,Alkmaar,3.0,Bakery,Scone
3243,06/07/2023,17:19:17,1,2,Utrecht,3.75,Bakery,Sandwich
3244,06/10/2023,09:06:18,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3245,06/10/2023,07:06:50,2,3,Eindhoven,3.0,Tea,Black tea
3246,06/08/2023,17:59:20,1,2,Utrecht,3.5,Tea,Herbal tea
3247,06/07/2023,11:41:23,2,2,Utrecht,2.0,Coffee,Black coffee
3248,06/09/2023,16:19:17,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3249,06/08/2023,14:10:34,1,1,Alkmaar,3.5,Bakery,Pie
3250,06/08/2023,10:54:00,2,3,Eindhoven,3.75,Bakery,Sandwich
3251,06/09/2023,17:11:06,2,2,Utrecht,3.15,Tea,Green tea
3252,06/11/2023,12:21:45,2,1,Alkmaar,2.0,Coffee,Black coffee
3253,06/09/2023,18:29:08,2,3,Eindhoven,3.0,Bakery,Scone
3254,06/08/2023,13:47:05,2,2,Utrecht,3.5,Bakery,Pie
3255,06/11/2023,08:52:39,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3256,06/10/2023,13:46:09,1,2,Utrecht,3.15,Tea,Green tea
3257,06/10/2023,16:07:34,4,2,Utrecht,4.5,Chocolate,Hot chocolate
3258,06/10/2023,11:34:14,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3259,06/11/2023,14:09:36,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3260,06/09/2023,11:19:08,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3261,06/09/2023,16:52:04,6,2,Utrecht,4.5,Chocolate,Hot chocolate
3262,06/06/2023,08:18:01,2,3,Eindhoven,3.5,Coffee,Milk coffee
3263,06/07/2023,17:03:12,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3264,06/10/2023,14:31:45,2,1,Alkmaar,3.75,Bakery,Sandwich
3265,06/11/2023,13:42:12,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3266,06/11/2023,19:53:59,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3267,06/08/2023,19:02:52,1,1,Alkmaar,3.15,Tea,Green tea
3268,06/10/2023,10:12:41,1,3,Eindhoven,3.15,Tea,Green tea
3269,06/09/2023,18:12:35,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3270,06/10/2023,11:15:55,2,1,Alkmaar,3.0,Tea,Black tea
3271,06/10/2023,11:24:29,2,2,Utrecht,2.0,Coffee,Black coffee
3272,06/09/2023,13:41:49,2,2,Utrecht,3.5,Tea,Herbal tea
3273,06/06/2023,11:11:33,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3274,06/09/2023,10:33:14,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
3275,06/08/2023,08:37:02,3,1,Alkmaar,3.75,Bakery,Sandwich
3276,06/10/2023,07:58:35,2,,Alkmaar,3.5,Bakery,Pie
3277,06/06/2023,18:28:59,1,2,Utrecht,3.0,Bakery,Scone
3278,06/09/2023,10:40:53,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3279,06/11/2023,12:18:05,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3280,06/08/2023,06:33:35,2,2,Utrecht,3.0,Bakery,Scone
3281,06/06/2023,14:48:21,2,1,Alkmaar,3.0,Tea,Black tea
3282,06/09/2023,09:32:16,1,2,Utrecht,3.5,Coffee,Milk coffee
3283,06/07/2023,17:40:17,1,2,Utrecht,2.0,Coffee,Black coffee
3284,06/05/2023,09:31:26,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3285,06/11/2023,08:07:05,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
3286,06/09/2023,11:28:17,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
3287,06/07/2023,16:29:09,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3288,06/07/2023,10:53:32,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3289,06/11/2023,09:35:11,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3290,06/08/2023,09:23:29,5,1,Alkmaar,2.0,Coffee,Black coffee
3291,06/06/2023,06:54:44,6,3,Eindhoven,3.5,Coffee,Milk coffee
3292,06/06/2023,13:18:12,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3293,06/10/2023,12:52:17,4,1,Alkmaar,4.25,Coffee,Syrup coffee
3294,06/11/2023,11:01:19,4,2,Utrecht,3.5,Coffee,Milk coffee
3295,06/10/2023,06:41:52,2,3,Eindhoven,3.0,Bakery,Scone
3296,06/08/2023,16:53:11,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3297,06/10/2023,10:09:10,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3298,06/06/2023,14:55:31,1,3,Eindhoven,2.0,Coffee,Black coffee
3299,06/10/2023,18:59:53,2,3,Eindhoven,3.25,Tea,Chai tea
3300,06/09/2023,09:40:19,5,1,Alkmaar,2.0,Coffee,Black coffee
3301,06/08/2023,16:29:03,1,,Eindhoven,3.25,Tea,Chai tea
3302,06/09/2023,13:22:00,2,2,Utrecht,3.0,Bakery,Scone
3303,06/07/2023,16:20:27,2,2,Utrecht,3.25,Tea,Chai tea
3304,06/10/2023,14:57:05,2,1,Alkmaar,3.5,Tea,Herbal tea
3305,06/06/2023,11:12:05,1,3,Eindhoven,4.25,Coffee,Syrup coffee
3306,06/10/2023,16:48:41,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3307,06/07/2023,13:37:21,1,1,Alkmaar,3.5,Tea,Herbal tea
3308,06/09/2023,17:19:21,4,2,Utrecht,3.5,Tea,Herbal tea
3309,06/08/2023,11:00:54,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3310,06/07/2023,15:27:04,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
3311,06/08/2023,06:28:06,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3312,06/09/2023,12:54:36,3,2,Utrecht,3.25,Tea,Chai tea
3313,06/08/2023,15:56:31,1,,Eindhoven,3.15,Tea,Green tea
3314,06/09/2023,07:18:11,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
3315,06/07/2023,16:20:41,1,2,Utrecht,3.0,Bakery,Scone
3316,06/10/2023,16:24:08,2,3,Eindhoven,2.0,Coffee,Black coffee
3317,06/10/2023,07:26:03,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
3318,06/10/2023,14:56:57,1,2,Utrecht,3.75,Bakery,Sandwich
3319,06/07/2023,17:41:44,6,2,Utrecht,3.5,Tea,Herbal tea
3320,06/09/2023,19:06:01,1,3,Eindhoven,3.5,Tea,Herbal tea
3321,06/10/2023,14:16:27,1,3,Eindhoven,3.15,Tea,Green tea
3322,06/09/2023,08:13:11,2,2,Utrecht,3.5,Coffee,Milk coffee
3323,06/07/2023,11:31:33,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3324,06/10/2023,13:26:54,2,,Eindhoven,3.15,Tea,Green tea
3325,06/08/2023,17:29:02,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3326,06/11/2023,12:59:41,4,1,Alkmaar,3.15,Tea,Green tea
3327,06/10/2023,11:37:01,1,3,Eindhoven,3.0,Tea,Black tea
3328,06/10/2023,08:42:12,2,1,Alkmaar,3.5,Coffee,Milk coffee
3329,06/10/2023,15:04:24,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3330,06/07/2023,12:07:54,1,1,Alkmaar,3.5,Bakery,Pie
3331,06/09/2023,08:01:38,2,2,Utrecht,3.5,Bakery,Pie
3332,06/06/2023,19:51:44,3,2,Utrecht,3.25,Tea,Chai tea
3333,06/07/2023,17:28:07,2,2,Utrecht,3.5,Tea,Herbal tea
3334,06/06/2023,15:14:06,2,1,Alkmaar,3.5,Bakery,Pie
3335,06/10/2023,08:57:47,4,3,Eindhoven,3.0,Bakery,Scone
3336,06/10/2023,08:26:33,2,1,Alkmaar,3.0,Tea,Black tea
3337,06/09/2023,08:26:45,2,1,Alkmaar,3.5,Tea,Herbal tea
3338,06/09/2023,10:18:27,1,1,Alkmaar,3.0,Bakery,Scone
3339,06/11/2023,08:07:00,1,3,Eindhoven,3.0,Tea,Black tea
3340,06/09/2023,17:14:14,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3341,06/10/2023,16:22:08,2,2,Utrecht,3.75,Bakery,Sandwich
3342,06/05/2023,13:55:18,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3343,06/11/2023,12:06:36,1,2,Utrecht,3.5,Bakery,Pie
3344,06/10/2023,07:16:25,4,3,Eindhoven,3.5,Coffee,Milk coffee
3345,06/10/2023,18:51:20,1,2,Utrecht,3.15,Tea,Green tea
3346,06/06/2023,09:28:47,,2,Utrecht,4.5,Chocolate,Hot chocolate
3347,06/09/2023,08:35:45,1,2,Utrecht,2.0,Coffee,Black coffee
3348,06/07/2023,08:14:00,2,3,Eindhoven,3.5,Tea,Herbal tea
3349,06/09/2023,08:13:22,2,2,Utrecht,2.0,Coffee,Black coffee
3350,06/05/2023,08:38:48,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3351,06/09/2023,06:04:20,1,1,Alkmaar,3.25,Tea,Chai tea
3352,06/08/2023,10:36:20,1,2,Utrecht,3.15,Tea,Green tea
3353,06/11/2023,11:43:06,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3354,06/09/2023,11:07:42,1,2,Utrecht,3.5,Bakery,Pie
3355,06/05/2023,12:42:59,1,1,Alkmaar,3.75,Bakery,Sandwich
3356,06/11/2023,09:22:27,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3357,06/09/2023,08:20:32,1,2,Utrecht,3.5,Bakery,Pie
3358,06/09/2023,08:44:59,2,3,Eindhoven,3.0,Bakery,Scone
3359,06/11/2023,11:50:53,2,2,Utrecht,3.5,Bakery,Pie
3360,06/06/2023,09:17:50,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3361,06/09/2023,10:28:24,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3362,06/07/2023,11:05:18,1,1,Alkmaar,3.5,Bakery,Pie
3363,06/09/2023,08:30:35,2,2,Utrecht,3.5,Tea,Herbal tea
3364,06/06/2023,07:42:14,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3365,06/06/2023,10:22:58,1,2,Utrecht,4.25,Coffee,Syrup coffee
3366,06/05/2023,08:26:08,3,1,Alkmaar,3.5,Tea,Herbal tea
3367,06/08/2023,10:02:48,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3368,06/07/2023,09:18:36,2,2,Utrecht,3.5,Bakery,Pie
3369,06/10/2023,09:59:16,2,2,Utrecht,4.25,Coffee,Syrup coffee
3370,06/11/2023,12:09:31,2,2,Utrecht,3.0,Tea,Black tea
3371,06/10/2023,10:51:05,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3372,06/10/2023,17:16:15,1,3,Eindhoven,3.15,Tea,Green tea
3373,06/11/2023,14:54:49,2,2,Utrecht,6.3,Coffee,Organic blended coffee
3374,06/09/2023,08:40:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3375,06/08/2023,07:30:48,3,3,Eindhoven,4.25,Coffee,Syrup coffee
3376,06/06/2023,12:37:52,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3377,06/11/2023,18:04:25,1,1,Alkmaar,3.75,Bakery,Sandwich
3378,06/10/2023,10:59:20,,2,Utrecht,3.0,Bakery,Scone
3379,06/10/2023,08:27:40,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3380,06/05/2023,07:50:58,1,3,Eindhoven,3.5,Bakery,Pie
3381,06/06/2023,19:21:02,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3382,06/09/2023,15:34:13,2,2,Utrecht,4.25,Coffee,Syrup coffee
3383,06/07/2023,15:55:18,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3384,06/09/2023,08:26:56,1,1,Alkmaar,3.25,Tea,Chai tea
3385,06/07/2023,09:21:51,4,2,Utrecht,3.0,Bakery,Scone
3386,06/08/2023,08:12:51,2,2,Utrecht,3.0,Tea,Black tea
3387,06/11/2023,09:13:17,2,1,Alkmaar,3.0,Bakery,Scone
3388,06/08/2023,08:27:15,1,2,Utrecht,3.5,Coffee,Milk coffee
